DateTime,BidOpen,BidHigh,BidLow,BidClose,AskOpen,AskHigh,AskLow,AskClose
59:00.0,1.27093,1.27141,1.27074,1.27138,1.27095,1.27139,1.27077,1.27138
00:00.0,1.27138,1.27165,1.27133,1.27151,1.27138,1.27166,1.27136,1.27153
01:00.0,1.27151,1.27188,1.27145,1.27188,1.27153,1.2719,1.27149,1.2719
02:00.0,1.27188,1.27234,1.27185,1.27226,1.2719,1.27231,1.27187,1.27229
03:00.0,1.27226,1.27226,1.27177,1.2718,1.27229,1.27229,1.27178,1.2718
04:00.0,1.2718,1.27214,1.27165,1.27205,1.2718,1.27216,1.27166,1.27208
05:00.0,1.27205,1.27227,1.27194,1.27225,1.27208,1.27229,1.27196,1.27226
06:00.0,1.27225,1.27235,1.27211,1.27235,1.27226,1.27237,1.27211,1.27235
07:00.0,1.27235,1.2725,1.27222,1.2725,1.27235,1.2725,1.27226,1.2725
08:00.0,1.2725,1.27305,1.27233,1.27293,1.2725,1.27302,1.27234,1.27295
09:00.0,1.27293,1.27294,1.27271,1.27282,1.27295,1.27297,1.27274,1.27284
10:00.0,1.27282,1.27282,1.27242,1.27244,1.27284,1.27284,1.27245,1.27249
11:00.0,1.27244,1.27244,1.27216,1.27224,1.27249,1.27249,1.27217,1.27228
12:00.0,1.27224,1.27234,1.27215,1.27229,1.27228,1.27237,1.27219,1.27233
13:00.0,1.27229,1.2725,1.27221,1.27235,1.27233,1.27253,1.27225,1.27236
14:00.0,1.27235,1.27252,1.27223,1.27244,1.27236,1.27255,1.27224,1.27247
15:00.0,1.27244,1.27276,1.27244,1.27265,1.27247,1.27278,1.27247,1.27268
16:00.0,1.27265,1.27265,1.27233,1.27256,1.27268,1.27268,1.27233,1.27258
17:00.0,1.27256,1.27258,1.27234,1.27244,1.27258,1.27259,1.27239,1.27245
18:00.0,1.27244,1.27249,1.27224,1.2724,1.27245,1.2725,1.27227,1.27244
19:00.0,1.2724,1.27252,1.27234,1.27242,1.27244,1.27253,1.27238,1.27244
20:00.0,1.27242,1.27255,1.27231,1.27242,1.27244,1.27257,1.27235,1.27244
21:00.0,1.27242,1.27242,1.27219,1.27231,1.27244,1.27245,1.27222,1.27232
22:00.0,1.27231,1.27231,1.27214,1.27224,1.27232,1.27233,1.27217,1.27228
23:00.0,1.27224,1.27243,1.27211,1.27215,1.27228,1.27246,1.27216,1.27218
24:00.0,1.27215,1.27218,1.27179,1.27181,1.27218,1.27219,1.27182,1.27183
25:00.0,1.27181,1.27203,1.27173,1.27203,1.27183,1.27205,1.27176,1.27205
26:00.0,1.27203,1.27203,1.2718,1.27182,1.27205,1.27205,1.27183,1.27185
27:00.0,1.27182,1.27189,1.27175,1.27183,1.27185,1.27188,1.27178,1.27185
28:00.0,1.27183,1.27194,1.27173,1.27192,1.27185,1.27198,1.27176,1.27195
29:00.0,1.27192,1.27193,1.27172,1.27174,1.27195,1.27196,1.27175,1.27177
30:00.0,1.27174,1.27186,1.27152,1.27162,1.27177,1.27188,1.27153,1.27166
31:00.0,1.27162,1.27189,1.27162,1.27184,1.27166,1.2719,1.27166,1.27187
32:00.0,1.27184,1.27195,1.27167,1.27183,1.27187,1.27198,1.27172,1.27186
33:00.0,1.27183,1.27196,1.27171,1.27196,1.27186,1.27196,1.27175,1.27196
34:00.0,1.27196,1.27246,1.27196,1.27223,1.27196,1.27247,1.27196,1.27228
35:00.0,1.27223,1.27273,1.27205,1.27266,1.27228,1.27273,1.27207,1.27268
36:00.0,1.27266,1.27277,1.27254,1.27263,1.27268,1.27277,1.27257,1.27266
37:00.0,1.27263,1.27278,1.2726,1.2727,1.27266,1.27279,1.27264,1.27276
38:00.0,1.2727,1.27279,1.27263,1.27279,1.27276,1.27282,1.27268,1.27282
39:00.0,1.27279,1.27311,1.27279,1.27286,1.27282,1.27314,1.27282,1.27289
40:00.0,1.27286,1.27303,1.27279,1.2728,1.27289,1.27307,1.27284,1.27284
41:00.0,1.2728,1.27283,1.27271,1.27281,1.27284,1.27286,1.27274,1.27285
42:00.0,1.27281,1.27299,1.27278,1.27295,1.27285,1.27303,1.27283,1.27297
43:00.0,1.27295,1.27295,1.27269,1.27273,1.27297,1.27298,1.27272,1.27275
44:00.0,1.27273,1.27284,1.27258,1.27264,1.27275,1.27288,1.27262,1.27269
45:00.0,1.27264,1.27298,1.27264,1.27295,1.27269,1.273,1.27268,1.27299
46:00.0,1.27295,1.273,1.27283,1.27294,1.27299,1.27303,1.27285,1.27298
47:00.0,1.27294,1.27317,1.27288,1.27306,1.27298,1.27318,1.27292,1.27309
48:00.0,1.27306,1.2731,1.27293,1.27304,1.27309,1.2731,1.27294,1.27307
49:00.0,1.27304,1.27307,1.27285,1.27293,1.27307,1.27308,1.27287,1.27296
50:00.0,1.27293,1.27301,1.27274,1.27278,1.27296,1.27301,1.27278,1.27279
51:00.0,1.27278,1.27278,1.27265,1.27265,1.27279,1.2728,1.27266,1.27266
52:00.0,1.27265,1.27266,1.2725,1.27253,1.27266,1.27268,1.27253,1.27253
53:00.0,1.27253,1.27259,1.27245,1.27246,1.27253,1.2726,1.27247,1.27248
54:00.0,1.27246,1.27253,1.27234,1.27252,1.27248,1.27255,1.27226,1.27255
55:00.0,1.27252,1.27252,1.27242,1.27247,1.27255,1.27255,1.27245,1.27251
56:00.0,1.27247,1.27247,1.27231,1.2724,1.27251,1.27251,1.27234,1.27242
57:00.0,1.2724,1.27248,1.27233,1.27246,1.27242,1.2725,1.27235,1.2725
58:00.0,1.27246,1.27256,1.27245,1.27245,1.2725,1.27254,1.27248,1.27248
59:00.0,1.27245,1.27257,1.27222,1.27224,1.27248,1.27258,1.27225,1.27228
00:00.0,1.27224,1.27226,1.27213,1.27219,1.27228,1.27228,1.27216,1.27224
01:00.0,1.27219,1.2723,1.27206,1.27225,1.27224,1.27234,1.2721,1.27227
02:00.0,1.27225,1.27229,1.27207,1.2722,1.27227,1.27233,1.27211,1.27224
03:00.0,1.2722,1.2722,1.27204,1.27207,1.27224,1.27224,1.27206,1.2721
04:00.0,1.27207,1.27214,1.27199,1.27205,1.2721,1.27218,1.27202,1.27208
05:00.0,1.27205,1.27207,1.27182,1.27186,1.27208,1.27209,1.27186,1.27189
06:00.0,1.27186,1.2719,1.27117,1.27126,1.27189,1.27192,1.27118,1.2713
07:00.0,1.27126,1.27146,1.27111,1.27133,1.2713,1.2715,1.27116,1.27139
08:00.0,1.27133,1.27141,1.27112,1.27119,1.27139,1.27146,1.27117,1.27121
09:00.0,1.27119,1.27125,1.27073,1.27077,1.27121,1.27129,1.27077,1.27082
10:00.0,1.27077,1.27096,1.27071,1.27082,1.27082,1.271,1.27076,1.27087
11:00.0,1.27082,1.27115,1.27074,1.27113,1.27087,1.27118,1.27079,1.27117
12:00.0,1.27113,1.27153,1.27113,1.27147,1.27117,1.27155,1.27117,1.27153
13:00.0,1.27147,1.27202,1.27147,1.27165,1.27153,1.272,1.27152,1.2717
14:00.0,1.27165,1.27183,1.27159,1.27177,1.2717,1.27187,1.27165,1.27183
15:00.0,1.27177,1.27177,1.27161,1.27161,1.27183,1.27183,1.27166,1.27167
16:00.0,1.27161,1.27167,1.27154,1.27156,1.27167,1.2717,1.27159,1.27162
17:00.0,1.27156,1.27186,1.27154,1.27186,1.27162,1.2719,1.27159,1.2719
18:00.0,1.27186,1.2721,1.27174,1.27188,1.2719,1.2721,1.27179,1.27192
19:00.0,1.27188,1.27223,1.27186,1.27219,1.27192,1.27226,1.2719,1.27223
20:00.0,1.27219,1.27222,1.27205,1.27213,1.27223,1.27225,1.27209,1.27217
21:00.0,1.27213,1.27237,1.27205,1.27214,1.27217,1.27239,1.27209,1.27218
22:00.0,1.27214,1.27222,1.27206,1.27213,1.27218,1.27226,1.27211,1.27216
23:00.0,1.27213,1.27218,1.27201,1.27202,1.27216,1.27217,1.27205,1.27205
24:00.0,1.27202,1.27202,1.27163,1.27187,1.27205,1.27207,1.27167,1.27189
25:00.0,1.27187,1.27187,1.27174,1.27181,1.27189,1.27191,1.27177,1.27183
26:00.0,1.27181,1.272,1.27175,1.27197,1.27183,1.27203,1.27179,1.27198
27:00.0,1.27197,1.27199,1.27187,1.27196,1.27198,1.27203,1.27191,1.272
28:00.0,1.27196,1.27202,1.27185,1.272,1.272,1.27206,1.27189,1.27206
29:00.0,1.272,1.27217,1.27191,1.27201,1.27206,1.2722,1.27195,1.27203
30:00.0,1.27201,1.27205,1.27193,1.27194,1.27203,1.27207,1.27197,1.27197
31:00.0,1.27194,1.27201,1.27186,1.27188,1.27197,1.27204,1.2719,1.27192
32:00.0,1.27188,1.2719,1.27178,1.27178,1.27192,1.27192,1.27182,1.27182
33:00.0,1.27178,1.27181,1.2717,1.27178,1.27182,1.27182,1.27172,1.2718
34:00.0,1.27178,1.27198,1.27178,1.27196,1.2718,1.27202,1.2718,1.27202
35:00.0,1.27196,1.27201,1.27183,1.27183,1.27202,1.27205,1.27187,1.27188
36:00.0,1.27183,1.27186,1.27174,1.27183,1.27188,1.27188,1.27179,1.27188
37:00.0,1.27183,1.27184,1.27176,1.2718,1.27188,1.27188,1.27178,1.27184
38:00.0,1.2718,1.27202,1.2718,1.272,1.27184,1.27206,1.27183,1.27202
39:00.0,1.272,1.27215,1.2719,1.27212,1.27202,1.27218,1.27193,1.27214
40:00.0,1.27212,1.27215,1.27175,1.27178,1.27214,1.27216,1.27177,1.27182
41:00.0,1.27178,1.2719,1.27169,1.27186,1.27182,1.27191,1.27172,1.27187
42:00.0,1.27186,1.27188,1.27176,1.2718,1.27187,1.27192,1.2718,1.27183
43:00.0,1.2718,1.27187,1.27175,1.27177,1.27183,1.27189,1.27181,1.27182
44:00.0,1.27177,1.27193,1.27175,1.27177,1.27182,1.27195,1.2718,1.27183
45:00.0,1.27177,1.27183,1.27168,1.27174,1.27183,1.27184,1.27171,1.27177
46:00.0,1.27174,1.27203,1.27162,1.27184,1.27177,1.27204,1.27165,1.2719
47:00.0,1.27184,1.2723,1.27182,1.27217,1.2719,1.27234,1.27188,1.27222
48:00.0,1.27217,1.27249,1.27215,1.27228,1.27222,1.2725,1.27222,1.27233
49:00.0,1.27228,1.2723,1.27211,1.27217,1.27233,1.27234,1.27216,1.2722
50:00.0,1.27217,1.2724,1.27217,1.27228,1.2722,1.27243,1.2722,1.27235
51:00.0,1.27228,1.2727,1.27228,1.27258,1.27235,1.27273,1.27235,1.27264
52:00.0,1.27258,1.27262,1.27256,1.27256,1.27264,1.27264,1.27261,1.27262
53:00.0,1.27256,1.27257,1.27242,1.27245,1.27262,1.27262,1.27247,1.27251
54:00.0,1.27245,1.27247,1.27239,1.27245,1.27251,1.27251,1.27243,1.2725
55:00.0,1.27245,1.27266,1.27243,1.27253,1.2725,1.27269,1.27249,1.27259
56:00.0,1.27253,1.27253,1.27216,1.2722,1.27259,1.27259,1.27221,1.27225
57:00.0,1.2722,1.27231,1.27219,1.27229,1.27225,1.27235,1.27224,1.27233
58:00.0,1.27229,1.27241,1.27195,1.27206,1.27233,1.27244,1.27197,1.2721
59:00.0,1.27206,1.27225,1.27199,1.27214,1.2721,1.27227,1.27203,1.27215
00:00.0,1.27214,1.27214,1.27197,1.27205,1.27215,1.27217,1.27201,1.27209
01:00.0,1.27205,1.27216,1.27205,1.27212,1.27209,1.2722,1.27209,1.27215
02:00.0,1.27212,1.27218,1.27206,1.27209,1.27215,1.27221,1.27209,1.27212
03:00.0,1.27209,1.27211,1.272,1.27209,1.27212,1.27213,1.27202,1.27213
04:00.0,1.27209,1.27211,1.27203,1.27205,1.27213,1.27213,1.27209,1.2721
05:00.0,1.27205,1.27205,1.27199,1.27201,1.2721,1.2721,1.27204,1.27205
06:00.0,1.27201,1.27225,1.27196,1.27219,1.27205,1.27227,1.27201,1.27221
07:00.0,1.27219,1.27239,1.27214,1.27234,1.27221,1.27239,1.27217,1.27239
08:00.0,1.27234,1.27235,1.27218,1.27222,1.27239,1.27239,1.27223,1.27227
09:00.0,1.27222,1.27256,1.27222,1.27237,1.27227,1.27254,1.27227,1.2724
10:00.0,1.27237,1.2724,1.27233,1.27235,1.2724,1.27241,1.27239,1.27241
11:00.0,1.27235,1.27237,1.27226,1.27226,1.27241,1.27242,1.27228,1.2723
12:00.0,1.27226,1.27227,1.27206,1.27208,1.2723,1.2723,1.2721,1.27212
13:00.0,1.27208,1.27213,1.27204,1.27208,1.27212,1.27217,1.2721,1.27212
14:00.0,1.27208,1.27208,1.27201,1.27207,1.27212,1.27212,1.27205,1.2721
15:00.0,1.27207,1.27207,1.2719,1.27201,1.2721,1.27211,1.27194,1.27203
16:00.0,1.27201,1.27209,1.27192,1.27194,1.27203,1.27211,1.27193,1.27198
17:00.0,1.27194,1.27207,1.27194,1.27207,1.27198,1.2721,1.27198,1.2721
18:00.0,1.27207,1.27207,1.27197,1.27201,1.2721,1.27211,1.272,1.27205
19:00.0,1.27201,1.27207,1.27193,1.27205,1.27205,1.27211,1.27199,1.27209
20:00.0,1.27205,1.27205,1.27186,1.27195,1.27209,1.27209,1.2719,1.27199
21:00.0,1.27195,1.27196,1.27187,1.27196,1.27199,1.27199,1.27189,1.27196
22:00.0,1.27196,1.27206,1.27193,1.27196,1.27196,1.27208,1.27195,1.272
23:00.0,1.27196,1.27208,1.27195,1.272,1.272,1.27212,1.27199,1.27206
24:00.0,1.272,1.27218,1.27188,1.27217,1.27206,1.27222,1.27192,1.27222
25:00.0,1.27217,1.27221,1.27206,1.27221,1.27222,1.27222,1.27212,1.27222
26:00.0,1.27221,1.27221,1.2721,1.27217,1.27222,1.27224,1.27216,1.27221
27:00.0,1.27217,1.27225,1.27211,1.27219,1.27221,1.27227,1.27216,1.27224
28:00.0,1.27219,1.27232,1.27215,1.27228,1.27224,1.27236,1.2722,1.27234
29:00.0,1.27228,1.27228,1.27215,1.27218,1.27234,1.27234,1.27218,1.27222
30:00.0,1.27218,1.27219,1.27211,1.27215,1.27222,1.27224,1.27215,1.27219
31:00.0,1.27215,1.27218,1.27213,1.27216,1.27219,1.27222,1.27218,1.27222
32:00.0,1.27216,1.27219,1.27199,1.27208,1.27222,1.27223,1.27203,1.27213
33:00.0,1.27208,1.2722,1.27195,1.27216,1.27213,1.27225,1.272,1.27219
34:00.0,1.27216,1.27216,1.27184,1.27185,1.27219,1.27219,1.27188,1.2719
35:00.0,1.27185,1.27197,1.2718,1.27186,1.2719,1.27201,1.27184,1.2719
36:00.0,1.27186,1.27195,1.27185,1.27194,1.2719,1.27199,1.27189,1.27199
37:00.0,1.27194,1.27195,1.27185,1.27185,1.27199,1.27199,1.2719,1.2719
38:00.0,1.27185,1.27199,1.27185,1.27199,1.2719,1.27201,1.2719,1.27201
39:00.0,1.27199,1.27212,1.27197,1.27203,1.27201,1.27215,1.27201,1.27207
40:00.0,1.27203,1.27217,1.27203,1.27214,1.27207,1.27221,1.27207,1.2722
41:00.0,1.27214,1.27215,1.27207,1.27207,1.2722,1.2722,1.27213,1.27213
42:00.0,1.27207,1.27214,1.27203,1.2721,1.27213,1.27216,1.27207,1.27216
43:00.0,1.2721,1.27213,1.27208,1.27211,1.27216,1.27216,1.27213,1.27216
44:00.0,1.27211,1.27224,1.27207,1.27219,1.27216,1.27228,1.27213,1.27225
45:00.0,1.27219,1.27219,1.27207,1.27211,1.27225,1.27225,1.27212,1.27215
46:00.0,1.27211,1.27211,1.272,1.27205,1.27215,1.27215,1.27203,1.2721
47:00.0,1.27205,1.27207,1.27203,1.27207,1.2721,1.27211,1.27207,1.27211
48:00.0,1.27207,1.27207,1.27176,1.27176,1.27211,1.27211,1.27181,1.27182
49:00.0,1.27176,1.27186,1.27174,1.27184,1.27182,1.27188,1.27179,1.27188
50:00.0,1.27184,1.27196,1.27179,1.27189,1.27188,1.27199,1.27182,1.27193
51:00.0,1.27189,1.27209,1.27185,1.27205,1.27193,1.27212,1.2719,1.27211
52:00.0,1.27205,1.27225,1.27205,1.27215,1.27211,1.27228,1.27211,1.27219
53:00.0,1.27215,1.27221,1.27215,1.27216,1.27219,1.27224,1.27219,1.27221
54:00.0,1.27216,1.27237,1.27216,1.27231,1.27221,1.2724,1.27221,1.27234
55:00.0,1.27231,1.27232,1.27224,1.2723,1.27234,1.27234,1.27228,1.27234
56:00.0,1.2723,1.27253,1.27229,1.27235,1.27234,1.27256,1.27234,1.27239
57:00.0,1.27235,1.27236,1.27217,1.27221,1.27239,1.27241,1.27218,1.27226
58:00.0,1.27221,1.27228,1.27216,1.27228,1.27226,1.27231,1.2722,1.27231
59:00.0,1.27228,1.27228,1.27216,1.27216,1.27231,1.27231,1.2722,1.2722
00:00.0,1.27216,1.27239,1.27216,1.27229,1.2722,1.27242,1.2722,1.27235
01:00.0,1.27229,1.27249,1.27227,1.27249,1.27235,1.27254,1.27233,1.27254
02:00.0,1.27249,1.27254,1.27237,1.27237,1.27254,1.27257,1.27238,1.27242
03:00.0,1.27237,1.27239,1.27237,1.27237,1.27242,1.27243,1.27242,1.27243
04:00.0,1.27237,1.27237,1.27218,1.2722,1.27243,1.27243,1.27222,1.27224
05:00.0,1.2722,1.27231,1.27218,1.27228,1.27224,1.27235,1.27223,1.27233
06:00.0,1.27228,1.27252,1.27228,1.2725,1.27233,1.27256,1.27231,1.27254
07:00.0,1.2725,1.2725,1.27239,1.27246,1.27254,1.27254,1.27245,1.27247
08:00.0,1.27246,1.27248,1.27237,1.27246,1.27247,1.27252,1.27242,1.27251
09:00.0,1.27246,1.27248,1.27239,1.27243,1.27251,1.27252,1.27243,1.27247
10:00.0,1.27243,1.27245,1.27222,1.27225,1.27247,1.27249,1.27226,1.2723
11:00.0,1.27225,1.27241,1.27225,1.27238,1.2723,1.27244,1.2723,1.27243
12:00.0,1.27238,1.27241,1.27238,1.27238,1.27243,1.27245,1.27243,1.27243
13:00.0,1.27238,1.27241,1.27238,1.2724,1.27243,1.27245,1.27243,1.27244
14:00.0,1.2724,1.27249,1.2724,1.27242,1.27244,1.27253,1.27244,1.27248
15:00.0,1.27242,1.27244,1.27227,1.27227,1.27248,1.27248,1.27233,1.27233
16:00.0,1.27227,1.2723,1.27217,1.27226,1.27233,1.27234,1.2722,1.2723
17:00.0,1.27226,1.2724,1.27226,1.27233,1.2723,1.27244,1.2723,1.27238
18:00.0,1.27233,1.27241,1.27228,1.27239,1.27238,1.27243,1.27232,1.27243
19:00.0,1.27239,1.27244,1.27235,1.27235,1.27243,1.27248,1.27241,1.27241
20:00.0,1.27235,1.27243,1.27235,1.27243,1.27241,1.27247,1.2724,1.27245
21:00.0,1.27243,1.27254,1.27238,1.27252,1.27245,1.27257,1.27242,1.27257
22:00.0,1.27252,1.27255,1.27252,1.27255,1.27257,1.27259,1.27257,1.27259
23:00.0,1.27255,1.27258,1.27253,1.27255,1.27259,1.27261,1.27259,1.27261
24:00.0,1.27255,1.27264,1.27254,1.27254,1.27261,1.27268,1.27258,1.27258
25:00.0,1.27254,1.27254,1.27227,1.27235,1.27258,1.27258,1.2723,1.2724
26:00.0,1.27235,1.2724,1.27217,1.27233,1.2724,1.27243,1.27221,1.27238
27:00.0,1.27233,1.27237,1.27225,1.27225,1.27238,1.27239,1.27227,1.27229
28:00.0,1.27225,1.27228,1.27223,1.27226,1.27229,1.27231,1.27226,1.2723
29:00.0,1.27226,1.27256,1.27226,1.27255,1.2723,1.2726,1.2723,1.2726
30:00.0,1.27255,1.27263,1.27245,1.27263,1.2726,1.27268,1.27251,1.27268
31:00.0,1.27263,1.27267,1.27261,1.27261,1.27268,1.27272,1.27267,1.27267
33:00.0,1.27261,1.27271,1.27261,1.2727,1.27267,1.27275,1.27266,1.27274
34:00.0,1.2727,1.27277,1.27263,1.2727,1.27274,1.2728,1.27269,1.27275
35:00.0,1.2727,1.27315,1.2727,1.27281,1.27275,1.27308,1.27275,1.27285
36:00.0,1.27281,1.27292,1.27281,1.27291,1.27285,1.27296,1.27285,1.27295
37:00.0,1.27291,1.27291,1.27277,1.27281,1.27295,1.27295,1.27283,1.27287
38:00.0,1.27281,1.27302,1.27279,1.27297,1.27287,1.27306,1.27285,1.27302
39:00.0,1.27297,1.27306,1.2729,1.27304,1.27302,1.27308,1.27295,1.27308
40:00.0,1.27304,1.27306,1.27297,1.27301,1.27308,1.27309,1.27301,1.27304
41:00.0,1.27301,1.27306,1.27296,1.27302,1.27304,1.27307,1.27298,1.27307
42:00.0,1.27302,1.27309,1.27302,1.27306,1.27307,1.27312,1.27307,1.27311
43:00.0,1.27306,1.2731,1.27291,1.27296,1.27311,1.27315,1.27297,1.273
44:00.0,1.27296,1.27298,1.27271,1.27279,1.273,1.27302,1.27275,1.27285
45:00.0,1.27279,1.27283,1.27279,1.27281,1.27285,1.27288,1.27284,1.27287
46:00.0,1.27281,1.27283,1.2727,1.2728,1.27287,1.27287,1.27275,1.27285
47:00.0,1.2728,1.27289,1.27273,1.27278,1.27285,1.27293,1.27277,1.27283
48:00.0,1.27278,1.27278,1.27273,1.27277,1.27283,1.27283,1.27278,1.27282
49:00.0,1.27277,1.2728,1.27271,1.2728,1.27282,1.27284,1.27277,1.27284
50:00.0,1.2728,1.27294,1.2728,1.27294,1.27284,1.27298,1.27284,1.27298
51:00.0,1.27294,1.27304,1.27294,1.27299,1.27298,1.27306,1.27298,1.27305
52:00.0,1.27299,1.27303,1.27266,1.27266,1.27305,1.27306,1.27271,1.27271
53:00.0,1.27266,1.27278,1.2726,1.27272,1.27271,1.27281,1.27264,1.27277
54:00.0,1.27272,1.27309,1.27272,1.27292,1.27277,1.27308,1.27276,1.27295
55:00.0,1.27292,1.27306,1.27277,1.27288,1.27295,1.27308,1.27281,1.27292
56:00.0,1.27288,1.273,1.27285,1.273,1.27292,1.27304,1.2729,1.27304
57:00.0,1.273,1.27301,1.27263,1.27272,1.27304,1.27304,1.27267,1.27275
58:00.0,1.27272,1.27272,1.27241,1.27243,1.27275,1.27275,1.27243,1.27245
59:00.0,1.27243,1.27243,1.27215,1.27232,1.27245,1.27247,1.2722,1.27236
00:00.0,1.27232,1.27235,1.27219,1.27228,1.27236,1.27239,1.27225,1.27233
01:00.0,1.27228,1.27228,1.27217,1.27219,1.27233,1.27234,1.27223,1.27227
02:00.0,1.27219,1.27233,1.27219,1.27229,1.27227,1.2724,1.27227,1.27237
03:00.0,1.27229,1.27229,1.2722,1.27226,1.27237,1.27237,1.27226,1.27233
04:00.0,1.27226,1.27229,1.27225,1.27228,1.27233,1.27236,1.27233,1.27233
05:00.0,1.27228,1.27228,1.27208,1.27209,1.27233,1.27233,1.27213,1.27216
06:00.0,1.27209,1.27213,1.27208,1.27213,1.27216,1.27218,1.27216,1.27218
07:00.0,1.27213,1.27219,1.27212,1.27219,1.27218,1.27225,1.27218,1.27225
08:00.0,1.27219,1.27221,1.27211,1.27221,1.27225,1.27228,1.27217,1.27228
09:00.0,1.27221,1.27221,1.27216,1.27216,1.27228,1.27228,1.27223,1.27223
10:00.0,1.27216,1.27225,1.27208,1.2722,1.27223,1.27228,1.27213,1.27224
11:00.0,1.2722,1.27239,1.2722,1.27227,1.27224,1.27247,1.27224,1.27231
12:00.0,1.27227,1.27228,1.27215,1.27217,1.27231,1.27232,1.27221,1.27223
13:00.0,1.27217,1.27224,1.2721,1.27215,1.27223,1.27229,1.27218,1.27219
14:00.0,1.27215,1.27219,1.27206,1.27212,1.27219,1.27224,1.27213,1.27213
15:00.0,1.27212,1.27219,1.27209,1.27209,1.27213,1.27226,1.27213,1.27217
16:00.0,1.27209,1.27209,1.27199,1.27204,1.27217,1.27217,1.27202,1.27209
17:00.0,1.27204,1.27204,1.2719,1.27195,1.27209,1.27209,1.27193,1.27203
18:00.0,1.27195,1.27198,1.27189,1.27189,1.27203,1.27204,1.27194,1.27194
19:00.0,1.27189,1.27195,1.27182,1.27187,1.27194,1.272,1.27188,1.27194
20:00.0,1.27187,1.272,1.27185,1.27191,1.27194,1.27204,1.27192,1.27198
21:00.0,1.27191,1.27195,1.2719,1.2719,1.27198,1.272,1.27197,1.27198
22:00.0,1.2719,1.2719,1.27187,1.27189,1.27198,1.27198,1.27194,1.27195
23:00.0,1.27189,1.27189,1.2717,1.27174,1.27195,1.27195,1.27177,1.2718
24:00.0,1.27174,1.27182,1.2717,1.2718,1.2718,1.27188,1.27176,1.27188
25:00.0,1.2718,1.27182,1.27173,1.2718,1.27188,1.27189,1.2718,1.27189
26:00.0,1.2718,1.2718,1.27165,1.27179,1.27189,1.27189,1.27169,1.27186
27:00.0,1.27179,1.27191,1.27176,1.27191,1.27186,1.27197,1.2718,1.27197
28:00.0,1.27191,1.27191,1.27178,1.2718,1.27197,1.27197,1.27181,1.27183
29:00.0,1.2718,1.27187,1.27173,1.27173,1.27183,1.27192,1.2718,1.2718
30:00.0,1.27173,1.27188,1.27172,1.2718,1.2718,1.27192,1.2718,1.27189
31:00.0,1.2718,1.27189,1.27177,1.27181,1.27189,1.27196,1.27183,1.27189
32:00.0,1.27181,1.27191,1.27176,1.27182,1.27189,1.27197,1.27185,1.2719
33:00.0,1.27182,1.27199,1.27182,1.27198,1.2719,1.27202,1.27189,1.27202
34:00.0,1.27198,1.27199,1.27192,1.27194,1.27202,1.27202,1.27198,1.27202
35:00.0,1.27194,1.27209,1.27194,1.27208,1.27202,1.27214,1.272,1.27214
36:00.0,1.27208,1.27212,1.27201,1.27202,1.27214,1.27215,1.27208,1.27209
37:00.0,1.27202,1.27209,1.27201,1.27208,1.27209,1.27213,1.27209,1.27213
38:00.0,1.27208,1.2721,1.27207,1.27208,1.27213,1.27215,1.27213,1.27214
39:00.0,1.27208,1.2721,1.27202,1.2721,1.27214,1.27216,1.27209,1.27216
40:00.0,1.2721,1.27212,1.27203,1.27211,1.27216,1.27219,1.2721,1.27219
41:00.0,1.27211,1.27212,1.27206,1.27212,1.27219,1.27219,1.27213,1.27218
42:00.0,1.27212,1.27219,1.27212,1.27217,1.27218,1.27224,1.27218,1.27223
43:00.0,1.27217,1.2722,1.27212,1.27214,1.27223,1.27224,1.27221,1.27221
44:00.0,1.27214,1.27214,1.27201,1.27203,1.27221,1.27221,1.27205,1.2721
45:00.0,1.27203,1.27218,1.272,1.27211,1.2721,1.27224,1.27206,1.27218
46:00.0,1.27211,1.27214,1.27204,1.27212,1.27218,1.27221,1.2721,1.2722
47:00.0,1.27212,1.27215,1.27209,1.27214,1.2722,1.27222,1.27216,1.27222
48:00.0,1.27214,1.27218,1.27208,1.27208,1.27222,1.27224,1.27213,1.27213
49:00.0,1.27208,1.2721,1.27205,1.27205,1.27213,1.27215,1.27212,1.27212
50:00.0,1.27205,1.27213,1.27202,1.27212,1.27212,1.27218,1.2721,1.27218
51:00.0,1.27212,1.27214,1.27202,1.27204,1.27218,1.27218,1.27207,1.27211
52:00.0,1.27204,1.27211,1.27195,1.27202,1.27211,1.27216,1.27197,1.27197
53:00.0,1.27202,1.27221,1.272,1.2722,1.27197,1.27227,1.27197,1.27227
54:00.0,1.2722,1.27227,1.27216,1.2722,1.27227,1.27232,1.27222,1.27225
55:00.0,1.2722,1.27242,1.27213,1.27233,1.27225,1.27245,1.27219,1.27238
56:00.0,1.27233,1.27233,1.27218,1.2723,1.27238,1.27238,1.27221,1.27235
57:00.0,1.2723,1.27233,1.27226,1.2723,1.27235,1.2724,1.27232,1.27236
58:00.0,1.2723,1.27233,1.27215,1.27216,1.27236,1.2724,1.27222,1.27222
59:00.0,1.27216,1.27222,1.27214,1.27214,1.27222,1.27229,1.27222,1.27222
00:00.0,1.27214,1.27219,1.27214,1.27216,1.27222,1.27225,1.27221,1.27222
01:00.0,1.27216,1.27216,1.27203,1.27206,1.27222,1.27222,1.2721,1.27214
02:00.0,1.27206,1.27213,1.27206,1.27213,1.27214,1.2722,1.27213,1.2722
